"2023-02-08 at 15:19"
Date(Y-M-D) Time(H:M:S) CO2(ppm) H2O(ppt) H2O(C) Cell_Temperature(C) Cell_Pressure(kPa) CO2_Absorption H2O_Absorption
2023-02-08 15:55:52 444.20 1.16 -20.71 51.33 101.94 0.0826 0.0123
2023-02-08 15:55:53 448.53 1.29 -19.50 51.33 101.93 0.0827 0.0124
2023-02-08 15:55:54 444.40 1.15 -20.83 51.33 101.94 0.0820 0.0114
2023-02-08 15:55:55 442.98 1.19 -20.43 51.34 101.92 0.0821 0.0119
2023-02-08 15:55:56 439.59 1.14 -20.95 51.34 101.94 0.0815 0.0114
2023-02-08 15:55:57 440.65 1.19 -20.46 51.36 101.94 0.0819 0.0117
2023-02-08 15:55:58 443.56 1.18 -20.53 51.36 101.93 0.0818 0.0117
2023-02-08 15:55:59 444.72 1.21 -20.23 51.33 101.94 0.0823 0.0120
2023-02-08 15:56:00 442.28 1.07 -21.70 51.33 101.93 0.0820 0.0107
2023-02-08 15:56:01 441.12 1.14 -20.88 51.33 101.93 0.0818 0.0117
2023-02-08 15:56:02 440.03 1.27 -19.70 51.33 101.94 0.0817 0.0124
2023-02-08 15:56:03 436.41 1.16 -20.69 51.33 101.95 0.0811 0.0122
2023-02-08 15:56:04 442.00 1.24 -19.96 51.36 101.94 0.0819 0.0117
2023-02-08 15:56:05 439.07 1.09 -21.40 51.36 101.94 0.0817 0.0111
2023-02-08 15:56:06 442.71 1.22 -20.11 51.36 101.94 0.0816 0.0120
2023-02-08 15:56:07 437.47 1.08 -21.51 51.33 101.93 0.0818 0.0110
2023-02-08 15:56:08 444.24 1.23 -20.07 51.33 101.92 0.0820 0.0122
2023-02-08 15:56:09 445.39 1.11 -21.23 51.33 101.91 0.0825 0.0108
2023-02-08 15:56:10 446.92 1.22 -20.16 51.33 101.95 0.0825 0.0123
2023-02-08 15:56:11 444.77 1.19 -20.40 51.36 101.94 0.0825 0.0118
2023-02-08 15:56:12 444.77 1.19 -20.40 51.36 101.94 0.0825 0.0118
2023-02-08 15:56:13 447.02 1.20 -20.32 51.36 101.95 0.0826 0.0120
2023-02-08 15:56:14 449.84 1.18 -20.54 51.37 101.94 0.0829 0.0116
2023-02-08 15:56:15 450.81 1.20 -20.35 51.33 101.94 0.0834 0.0123
2023-02-08 15:56:16 452.21 1.22 -20.17 51.33 101.93 0.0830 0.0116
2023-02-08 15:56:17 450.46 1.18 -20.49 51.33 101.93 0.0831 0.0120
2023-02-08 15:56:18 450.28 1.23 -20.05 51.33 101.95 0.0830 0.0122
2023-02-08 15:56:19 452.16 1.21 -20.22 51.34 101.95 0.0834 0.0119
2023-02-08 15:56:20 447.22 1.16 -20.70 51.36 101.94 0.0827 0.0116
2023-02-08 15:56:21 453.63 1.31 -19.30 51.37 101.95 0.0837 0.0131
2023-02-08 15:56:22 455.41 1.30 -19.38 51.34 101.92 0.0836 0.0126
2023-02-08 15:56:23 449.56 1.14 -20.95 51.33 101.93 0.0825 0.0111
2023-02-08 15:56:24 451.54 1.20 -20.34 51.33 101.94 0.0836 0.0124
2023-02-08 15:56:25 452.01 1.16 -20.69 51.33 101.93 0.0831 0.0113
2023-02-08 15:56:26 452.99 1.29 -19.51 51.33 101.96 0.0835 0.0128
2023-02-08 15:56:27 451.42 1.14 -20.94 51.36 101.95 0.0830 0.0112
2023-02-08 15:56:28 453.22 1.22 -20.10 51.38 101.94 0.0837 0.0123
2023-02-08 15:56:29 446.85 1.11 -21.23 51.34 101.93 0.0824 0.0109
2023-02-08 15:56:30 450.96 1.21 -20.27 51.33 101.93 0.0834 0.0127
2023-02-08 15:56:31 451.68 1.11 -21.25 51.33 101.94 0.0832 0.0106
2023-02-08 15:56:32 455.24 1.15 -20.84 51.33 101.93 0.0836 0.0118
2023-02-08 15:56:33 450.35 1.21 -20.28 51.34 101.95 0.0831 0.0118
2023-02-08 15:56:34 452.06 1.11 -21.20 51.36 101.96 0.0832 0.0114
2023-02-08 15:56:35 453.76 1.22 -20.15 51.37 101.93 0.0838 0.0124
2023-02-08 15:56:36 454.10 1.23 -20.07 51.37 101.94 0.0832 0.0119
2023-02-08 15:56:37 452.14 1.23 -20.09 51.34 101.93 0.0836 0.0127
2023-02-08 15:56:38 450.07 1.24 -19.95 51.33 101.93 0.0828 0.0119
2023-02-08 15:56:39 448.56 1.27 -19.69 51.33 101.92 0.0830 0.0131
2023-02-08 15:56:40 454.22 1.24 -19.92 51.33 101.94 0.0835 0.0117
2023-02-08 15:56:41 451.56 1.24 -19.92 51.36 101.96 0.0833 0.0126
2023-02-08 15:56:42 453.33 1.20 -20.33 51.36 101.95 0.0834 0.0115
2023-02-08 15:56:43 454.09 1.25 -19.86 51.38 101.94 0.0835 0.0129
2023-02-08 15:56:44 454.45 1.19 -20.43 51.33 101.92 0.0834 0.0115
2023-02-08 15:56:45 451.47 1.09 -21.41 51.33 101.92 0.0835 0.0110
2023-02-08 15:56:46 453.89 1.16 -20.71 51.33 101.92 0.0833 0.0116
2023-02-08 15:56:47 452.93 1.14 -20.96 51.34 101.93 0.0836 0.0115
2023-02-08 15:56:48 455.14 1.16 -20.76 51.33 101.95 0.0835 0.0116
2023-02-08 15:56:49 455.06 1.21 -20.19 51.37 101.95 0.0838 0.0124
2023-02-08 15:56:50 454.66 1.19 -20.42 51.36 101.95 0.0835 0.0109
2023-02-08 15:56:51 451.71 1.00 -22.37 51.34 101.92 0.0832 0.0106
2023-02-08 15:56:52 450.35 1.27 -19.66 51.33 101.93 0.0825 0.0126
2023-02-08 15:56:53 449.68 1.18 -20.54 51.33 101.93 0.0832 0.0120
2023-02-08 15:56:54 453.74 1.25 -19.86 51.33 101.93 0.0837 0.0119
2023-02-08 15:56:55 451.66 1.12 -21.13 51.33 101.94 0.0832 0.0115
2023-02-08 15:56:56 455.86 1.24 -19.96 51.34 101.94 0.0839 0.0123
2023-02-08 15:56:57 452.13 1.27 -19.69 51.37 101.94 0.0832 0.0129
2023-02-08 15:56:58 452.70 1.17 -20.63 51.36 101.94 0.0832 0.0109
2023-02-08 15:56:59 454.01 1.22 -20.17 51.33 101.92 0.0834 0.0126
2023-02-08 15:57:00 451.01 1.11 -21.26 51.33 101.93 0.0833 0.0109
2023-02-08 15:57:01 451.01 1.11 -21.26 51.33 101.93 0.0833 0.0109
2023-02-08 15:57:02 455.06 1.27 -19.70 51.33 101.93 0.0838 0.0123
2023-02-08 15:57:03 455.59 1.15 -20.79 51.33 101.95 0.0835 0.0120
2023-02-08 15:57:04 451.89 1.24 -19.93 51.36 101.93 0.0834 0.0122
2023-02-08 15:57:05 452.61 1.14 -20.91 51.38 101.93 0.0832 0.0109
2023-02-08 15:57:06 449.48 1.23 -20.01 51.38 101.93 0.0830 0.0126
2023-02-08 15:57:07 452.16 1.17 -20.67 51.33 101.92 0.0833 0.0117
2023-02-08 15:57:08 452.01 1.19 -20.45 51.33 101.92 0.0832 0.0119
2023-02-08 15:57:09 449.99 1.15 -20.86 51.33 101.93 0.0828 0.0111
2023-02-08 15:57:10 449.19 1.13 -21.04 51.33 101.91 0.0830 0.0117
2023-02-08 15:57:11 449.89 1.16 -20.75 51.34 101.94 0.0828 0.0112
2023-02-08 15:57:12 448.68 1.15 -20.81 51.36 101.91 0.0830 0.0118
2023-02-08 15:57:13 449.13 1.15 -20.81 51.38 101.94 0.0826 0.0112
2023-02-08 15:57:14 449.55 1.18 -20.51 51.36 101.92 0.0831 0.0122
2023-02-08 15:57:15 449.40 1.18 -20.57 51.33 101.91 0.0827 0.0115
2023-02-08 15:57:16 451.08 1.18 -20.55 51.33 101.91 0.0834 0.0119
2023-02-08 15:57:17 448.67 1.18 -20.49 51.34 101.91 0.0825 0.0117
2023-02-08 15:57:18 451.96 1.24 -19.92 51.33 101.94 0.0836 0.0126
2023-02-08 15:57:19 453.86 1.21 -20.20 51.34 101.93 0.0837 0.0121
2023-02-08 15:57:20 453.37 1.17 -20.61 51.37 101.93 0.0832 0.0116
2023-02-08 15:57:21 455.07 1.23 -20.07 51.36 101.94 0.0836 0.0122
2023-02-08 15:57:22 451.28 1.20 -20.29 51.33 101.91 0.0835 0.0120
2023-02-08 15:57:23 452.45 1.15 -20.83 51.33 101.93 0.0829 0.0115
2023-02-08 15:57:24 448.85 1.20 -20.36 51.33 101.93 0.0828 0.0119
2023-02-08 15:57:25 450.55 1.19 -20.40 51.34 101.94 0.0832 0.0119
2023-02-08 15:57:26 449.01 1.21 -20.23 51.36 101.94 0.0830 0.0121
2023-02-08 15:57:27 445.40 1.20 -20.29 51.37 101.94 0.0819 0.0117
2023-02-08 15:57:28 447.49 1.21 -20.19 51.33 101.93 0.0829 0.0124
2023-02-08 15:57:29 447.17 1.20 -20.33 51.33 101.92 0.0826 0.0116
2023-02-08 15:57:30 446.54 1.21 -20.26 51.33 101.93 0.0824 0.0122
2023-02-08 15:57:31 446.81 1.19 -20.39 51.33 101.93 0.0826 0.0119
2023-02-08 15:57:32 445.00 1.22 -20.11 51.33 101.93 0.0823 0.0123
2023-02-08 15:57:33 445.07 1.18 -20.48 51.34 101.95 0.0824 0.0117
2023-02-08 15:57:34 447.27 1.22 -20.14 51.38 101.92 0.0825 0.0121
2023-02-08 15:57:35 445.56 1.16 -20.77 51.36 101.93 0.0825 0.0115
2023-02-08 15:57:36 449.07 1.20 -20.29 51.33 101.92 0.0828 0.0120
2023-02-08 15:57:37 446.43 1.18 -20.50 51.33 101.91 0.0825 0.0119
2023-02-08 15:57:38 448.29 1.17 -20.63 51.33 101.91 0.0828 0.0116
2023-02-08 15:57:39 447.21 1.20 -20.34 51.33 101.93 0.0826 0.0119
2023-02-08 15:57:40 448.36 1.20 -20.31 51.36 101.95 0.0829 0.0120
2023-02-08 15:57:41 449.88 1.29 -19.46 51.36 101.94 0.0829 0.0129
2023-02-08 15:57:42 450.19 1.14 -20.92 51.38 101.93 0.0831 0.0112
2023-02-08 15:57:43 454.69 1.24 -19.98 51.33 101.93 0.0836 0.0124
2023-02-08 15:57:44 454.69 1.24 -19.98 51.33 101.93 0.0836 0.0124
2023-02-08 15:57:45 448.77 1.23 -20.08 51.33 101.90 0.0828 0.0121
2023-02-08 15:57:46 452.25 1.25 -19.89 51.33 101.90 0.0832 0.0124
2023-02-08 15:57:47 450.66 1.25 -19.88 51.33 101.93 0.0832 0.0128
2023-02-08 15:57:48 451.29 1.30 -19.45 51.34 101.94 0.0830 0.0126
2023-02-08 15:57:49 450.08 1.23 -20.05 51.36 101.94 0.0830 0.0121
2023-02-08 15:57:50 448.86 1.19 -20.43 51.37 101.92 0.0829 0.0117
2023-02-08 15:57:51 448.87 1.21 -20.27 51.37 101.94 0.0827 0.0122
2023-02-08 15:57:52 447.41 1.25 -19.87 51.33 101.91 0.0827 0.0122
2023-02-08 15:57:53 448.22 1.22 -20.16 51.33 101.93 0.0828 0.0122
2023-02-08 15:57:54 448.98 1.23 -20.07 51.34 101.94 0.0829 0.0123
2023-02-08 15:57:55 449.50 1.21 -20.28 51.33 101.94 0.0829 0.0118
2023-02-08 15:57:56 452.42 1.25 -19.88 51.36 101.91 0.0833 0.0123
2023-02-08 15:57:57 449.59 1.12 -21.07 51.37 101.94 0.0828 0.0112
2023-02-08 15:57:58 448.40 1.21 -20.28 51.37 101.94 0.0827 0.0125
2023-02-08 15:57:59 444.32 1.16 -20.70 51.34 101.91 0.0823 0.0110
2023-02-08 15:58:00 445.33 1.20 -20.32 51.33 101.93 0.0822 0.0126
2023-02-08 15:58:01 445.59 1.16 -20.72 51.34 101.93 0.0823 0.0109
2023-02-08 15:58:02 445.41 1.26 -19.81 51.34 101.93 0.0827 0.0127
2023-02-08 15:58:03 449.12 1.18 -20.49 51.34 101.94 0.0828 0.0117
2023-02-08 15:58:04 444.98 1.17 -20.61 51.34 101.93 0.0824 0.0119
2023-02-08 15:58:05 449.99 1.32 -19.26 51.37 101.93 0.0832 0.0140
2023-02-08 15:58:06 450.64 1.31 -19.28 51.33 101.93 0.0829 0.0120
2023-02-08 15:58:07 450.90 1.24 -19.97 51.33 101.93 0.0833 0.0128
2023-02-08 15:58:08 451.59 1.36 -18.91 51.33 101.91 0.0831 0.0133
2023-02-08 15:58:09 454.26 1.28 -19.56 51.33 101.94 0.0839 0.0128
2023-02-08 15:58:10 455.01 1.27 -19.71 51.34 101.94 0.0834 0.0121
2023-02-08 15:58:11 454.16 1.20 -20.36 51.36 101.93 0.0835 0.0120
2023-02-08 15:58:12 451.55 1.27 -19.68 51.38 101.94 0.0833 0.0121
2023-02-08 15:58:13 455.94 1.24 -19.98 51.34 101.94 0.0838 0.0126
2023-02-08 15:58:14 455.40 1.26 -19.81 51.33 101.91 0.0841 0.0130
2023-02-08 15:58:15 458.75 1.22 -20.18 51.33 101.91 0.0839 0.0116
2023-02-08 15:58:16 453.95 1.20 -20.36 51.33 101.91 0.0837 0.0119
2023-02-08 15:58:17 459.37 1.23 -20.04 51.33 101.94 0.0842 0.0122
2023-02-08 15:58:18 461.68 1.25 -19.82 51.36 101.93 0.0845 0.0124
2023-02-08 15:58:19 457.21 1.19 -20.42 51.37 101.94 0.0842 0.0118
2023-02-08 15:58:20 463.59 1.25 -19.84 51.37 101.92 0.0849 0.0127
2023-02-08 15:58:21 458.35 1.22 -20.19 51.34 101.91 0.0839 0.0114
2023-02-08 15:58:22 461.23 1.20 -20.31 51.33 101.91 0.0845 0.0125
2023-02-08 15:58:23 457.77 1.25 -19.85 51.33 101.93 0.0839 0.0120
2023-02-08 15:58:24 457.70 1.29 -19.49 51.33 101.94 0.0841 0.0130
2023-02-08 15:58:25 457.57 1.29 -19.49 51.34 101.93 0.0838 0.0126
2023-02-08 15:58:26 460.09 1.16 -20.75 51.36 101.93 0.0847 0.0116
2023-02-08 15:58:27 461.24 1.37 -18.76 51.37 101.94 0.0841 0.0136
2023-02-08 15:58:28 457.70 1.14 -20.89 51.33 101.94 0.0842 0.0114
2023-02-08 15:58:29 457.70 1.14 -20.89 51.33 101.94 0.0842 0.0114
2023-02-08 15:58:30 457.95 1.29 -19.52 51.33 101.94 0.0841 0.0130
2023-02-08 15:58:31 457.22 1.18 -20.50 51.33 101.93 0.0838 0.0111
2023-02-08 15:58:32 460.64 1.26 -19.80 51.33 101.94 0.0848 0.0128
2023-02-08 15:58:33 459.34 1.26 -19.79 51.34 101.94 0.0840 0.0126
2023-02-08 15:58:34 463.07 1.28 -19.58 51.36 101.94 0.0849 0.0128
2023-02-08 15:58:35 456.65 1.20 -20.35 51.38 101.94 0.0836 0.0117
2023-02-08 15:58:36 454.69 1.24 -19.92 51.33 101.94 0.0834 0.0124
2023-02-08 15:58:37 455.40 1.22 -20.16 51.33 101.91 0.0840 0.0121
2023-02-08 15:58:38 458.81 1.22 -20.13 51.33 101.93 0.0842 0.0121
2023-02-08 15:58:39 457.95 1.23 -20.03 51.33 101.93 0.0842 0.0123
2023-02-08 15:58:40 460.98 1.23 -20.06 51.33 101.94 0.0845 0.0121
2023-02-08 15:58:41 463.19 1.18 -20.48 51.36 101.94 0.0849 0.0120
2023-02-08 15:58:42 463.28 1.24 -19.96 51.37 101.93 0.0845 0.0121
2023-02-08 15:58:43 462.90 1.19 -20.42 51.36 101.92 0.0849 0.0116
2023-02-08 15:58:44 465.34 1.28 -19.58 51.33 101.92 0.0847 0.0129
2023-02-08 15:58:45 463.29 1.19 -20.39 51.33 101.90 0.0851 0.0119
2023-02-08 15:58:46 468.56 1.19 -20.41 51.34 101.93 0.0855 0.0118
2023-02-08 15:58:47 463.47 1.31 -19.30 51.33 101.94 0.0847 0.0131
2023-02-08 15:58:48 465.03 1.19 -20.40 51.34 101.94 0.0850 0.0117
2023-02-08 15:58:49 466.49 1.26 -19.75 51.37 101.94 0.0854 0.0129
2023-02-08 15:58:50 471.58 1.28 -19.63 51.38 101.94 0.0858 0.0124
2023-02-08 15:58:51 473.89 1.31 -19.28 51.33 101.90 0.0864 0.0130
2023-02-08 15:58:52 473.17 1.22 -20.14 51.33 101.91 0.0860 0.0121
2023-02-08 15:58:53 471.55 1.21 -20.23 51.33 101.91 0.0858 0.0121
2023-02-08 15:58:54 475.60 1.23 -20.01 51.33 101.93 0.0865 0.0122
2023-02-08 15:58:55 476.65 1.31 -19.30 51.36 101.93 0.0866 0.0132
2023-02-08 15:58:56 479.37 1.19 -20.42 51.36 101.94 0.0868 0.0116
2023-02-08 15:58:57 475.63 1.22 -20.10 51.37 101.93 0.0865 0.0124
2023-02-08 15:58:58 478.86 1.27 -19.67 51.34 101.91 0.0868 0.0127
2023-02-08 15:58:59 480.90 1.20 -20.35 51.33 101.91 0.0873 0.0120
2023-02-08 15:59:00 482.63 1.23 -20.01 51.33 101.93 0.0870 0.0119
2023-02-08 15:59:01 480.89 1.14 -20.94 51.33 101.93 0.0872 0.0115
2023-02-08 15:59:02 477.80 1.26 -19.73 51.34 101.94 0.0869 0.0126
2023-02-08 15:59:03 479.05 1.23 -20.09 51.36 101.94 0.0869 0.0121
2023-02-08 15:59:04 479.97 1.23 -20.05 51.38 101.94 0.0870 0.0122
2023-02-08 15:59:05 479.19 1.24 -20.00 51.36 101.92 0.0869 0.0123
2023-02-08 15:59:06 477.32 1.25 -19.87 51.33 101.92 0.0864 0.0124
2023-02-08 15:59:07 478.36 1.21 -20.20 51.33 101.93 0.0869 0.0121
2023-02-08 15:59:08 476.42 1.26 -19.74 51.33 101.91 0.0862 0.0123
2023-02-08 15:59:09 472.87 1.23 -20.06 51.36 101.94 0.0862 0.0124
2023-02-08 15:59:10 474.78 1.23 -20.07 51.36 101.93 0.0863 0.0123
2023-02-08 15:59:11 471.69 1.23 -20.07 51.37 101.94 0.0859 0.0121
2023-02-08 15:59:12 473.76 1.25 -19.84 51.37 101.93 0.0861 0.0125
2023-02-08 15:59:13 473.53 1.25 -19.89 51.33 101.91 0.0861 0.0123
2023-02-08 15:59:14 471.09 1.21 -20.27 51.33 101.90 0.0856 0.0120
2023-02-08 15:59:15 469.12 1.27 -19.67 51.33 101.93 0.0854 0.0127
2023-02-08 15:59:16 469.02 1.18 -20.49 51.33 101.95 0.0861 0.0118
2023-02-08 15:59:17 476.13 1.27 -19.70 51.36 101.93 0.0859 0.0125
2023-02-08 15:59:18 470.87 1.25 -19.81 51.36 101.95 0.0862 0.0124
2023-02-08 15:59:19 474.78 1.22 -20.11 51.37 101.94 0.0862 0.0122
2023-02-08 15:59:20 474.09 1.25 -19.89 51.33 101.93 0.0862 0.0124
2023-02-08 15:59:21 474.09 1.25 -19.89 51.33 101.93 0.0862 0.0124
2023-02-08 15:59:22 472.45 1.24 -20.00 51.33 101.90 0.0859 0.0122
2023-02-08 15:59:23 473.80 1.21 -20.26 51.33 101.91 0.0862 0.0119
2023-02-08 15:59:24 474.47 1.24 -19.93 51.33 101.94 0.0863 0.0124
2023-02-08 15:59:25 474.05 1.31 -19.29 51.34 101.94 0.0860 0.0131
2023-02-08 15:59:26 475.74 1.22 -20.18 51.36 101.93 0.0867 0.0121
2023-02-08 15:59:27 476.40 1.25 -19.87 51.38 101.93 0.0864 0.0124
2023-02-08 15:59:28 472.71 1.23 -20.03 51.36 101.90 0.0860 0.0123
2023-02-08 15:59:29 475.79 1.25 -19.90 51.33 101.91 0.0864 0.0121
2023-02-08 15:59:30 474.62 1.18 -20.57 51.33 101.93 0.0863 0.0120
2023-02-08 15:59:31 476.65 1.29 -19.52 51.33 101.94 0.0865 0.0126
2023-02-08 15:59:32 473.51 1.25 -19.90 51.36 101.94 0.0863 0.0124
2023-02-08 15:59:33 477.15 1.28 -19.62 51.36 101.93 0.0866 0.0126
2023-02-08 15:59:34 475.94 1.27 -19.69 51.37 101.91 0.0864 0.0124
2023-02-08 15:59:35 477.56 1.26 -19.74 51.34 101.93 0.0866 0.0129
2023-02-08 15:59:36 478.01 1.25 -19.85 51.33 101.91 0.0868 0.0120
2023-02-08 15:59:37 476.75 1.22 -20.10 51.33 101.93 0.0866 0.0127
2023-02-08 15:59:38 480.74 1.30 -19.37 51.33 101.93 0.0871 0.0123
2023-02-08 15:59:39 480.27 1.27 -19.68 51.34 101.94 0.0869 0.0128
2023-02-08 15:59:40 480.29 1.32 -19.25 51.33 101.95 0.0869 0.0127
2023-02-08 15:59:41 479.19 1.26 -19.74 51.38 101.93 0.0870 0.0127
2023-02-08 15:59:42 480.65 1.20 -20.29 51.36 101.93 0.0871 0.0121
2023-02-08 15:59:43 479.27 1.27 -19.70 51.33 101.90 0.0869 0.0124
2023-02-08 15:59:44 480.07 1.26 -19.81 51.33 101.91 0.0870 0.0125
2023-02-08 15:59:45 482.27 1.26 -19.81 51.33 101.92 0.0871 0.0124
2023-02-08 15:59:46 479.41 1.25 -19.84 51.33 101.91 0.0867 0.0125
2023-02-08 15:59:47 474.68 1.25 -19.85 51.36 101.95 0.0865 0.0123
2023-02-08 15:59:48 478.52 1.27 -19.69 51.37 101.93 0.0866 0.0126
2023-02-08 15:59:49 476.50 1.22 -20.16 51.38 101.94 0.0865 0.0119
2023-02-08 15:59:50 474.99 1.17 -20.61 51.36 101.90 0.0864 0.0120
2023-02-08 15:59:51 479.12 1.27 -19.65 51.33 101.90 0.0869 0.0125
2023-02-08 15:59:52 477.93 1.25 -19.88 51.33 101.90 0.0864 0.0124
2023-02-08 15:59:53 475.33 1.22 -20.17 51.33 101.91 0.0865 0.0119
2023-02-08 15:59:54 475.91 1.20 -20.37 51.36 101.94 0.0863 0.0121
2023-02-08 15:59:55 472.70 1.27 -19.70 51.37 101.94 0.0859 0.0126
2023-02-08 15:59:56 474.14 1.24 -19.96 51.37 101.93 0.0863 0.0123
2023-02-08 15:59:57 475.00 1.21 -20.25 51.36 101.91 0.0862 0.0120
2023-02-08 15:59:58 476.43 1.24 -19.96 51.33 101.90 0.0865 0.0124
2023-02-08 15:59:59 478.17 1.39 -18.65 51.33 101.93 0.0866 0.0136
2023-02-08 16:00:00 469.96 1.20 -20.35 51.33 101.93 0.0857 0.0116
2023-02-08 16:00:01 474.27 1.24 -19.99 51.33 101.94 0.0861 0.0120
2023-02-08 16:00:02 470.52 1.20 -20.32 51.34 101.93 0.0857 0.0125
2023-02-08 16:00:03 471.07 1.32 -19.23 51.37 101.91 0.0857 0.0125
2023-02-08 16:00:04 473.64 1.21 -20.22 51.36 101.94 0.0863 0.0120
2023-02-08 16:00:05 468.38 1.24 -19.98 51.33 101.91 0.0851 0.0125
2023-02-08 16:00:06 466.29 1.21 -20.26 51.33 101.93 0.0855 0.0123
2023-02-08 16:00:07 473.19 1.26 -19.77 51.33 101.93 0.0860 0.0124
2023-02-08 16:00:08 467.91 1.24 -19.98 51.36 101.94 0.0855 0.0123
2023-02-08 16:00:09 466.98 1.26 -19.79 51.36 101.93 0.0852 0.0125
2023-02-08 16:00:10 466.98 1.26 -19.79 51.36 101.93 0.0852 0.0125
2023-02-08 16:00:11 466.43 1.21 -20.19 51.37 101.93 0.0850 0.0119
2023-02-08 16:00:12 465.40 1.19 -20.40 51.38 101.94 0.0851 0.0118
2023-02-08 16:00:13 468.77 1.22 -20.16 51.33 101.92 0.0856 0.0125
2023-02-08 16:00:14 465.31 1.26 -19.78 51.33 101.91 0.0852 0.0125
2023-02-08 16:00:15 468.21 1.24 -19.93 51.33 101.93 0.0853 0.0123
2023-02-08 16:00:16 463.70 1.25 -19.89 51.33 101.93 0.0845 0.0124
2023-02-08 16:00:17 463.40 1.25 -19.89 51.34 101.94 0.0850 0.0123
2023-02-08 16:00:18 464.24 1.24 -20.00 51.36 101.93 0.0850 0.0123
2023-02-08 16:00:19 462.19 1.29 -19.47 51.38 101.94 0.0847 0.0132
2023-02-08 16:00:20 462.43 1.25 -19.87 51.33 101.91 0.0846 0.0120
2023-02-08 16:00:21 465.08 1.25 -19.82 51.33 101.91 0.0850 0.0124
2023-02-08 16:00:22 463.66 1.15 -20.83 51.33 101.91 0.0848 0.0115
2023-02-08 16:00:23 465.03 1.26 -19.76 51.33 101.93 0.0851 0.0126
2023-02-08 16:00:24 461.88 1.23 -20.08 51.33 101.94 0.0845 0.0121
2023-02-08 16:00:25 466.47 1.24 -19.98 51.34 101.93 0.0853 0.0123
2023-02-08 16:00:26 463.09 1.24 -19.95 51.37 101.95 0.0847 0.0123
2023-02-08 16:00:27 462.72 1.22 -20.14 51.36 101.93 0.0844 0.0120
2023-02-08 16:00:28 460.04 1.23 -20.04 51.33 101.90 0.0845 0.0123
2023-02-08 16:00:29 463.68 1.23 -20.00 51.33 101.93 0.0849 0.0122
2023-02-08 16:00:30 465.28 1.23 -20.05 51.33 101.94 0.0848 0.0121
2023-02-08 16:00:31 459.68 1.22 -20.16 51.34 101.95 0.0844 0.0122
2023-02-08 16:00:32 461.31 1.23 -20.03 51.37 101.94 0.0845 0.0121
2023-02-08 16:00:33 459.94 1.21 -20.21 51.38 101.93 0.0841 0.0122
2023-02-08 16:00:34 458.03 1.24 -19.94 51.34 101.93 0.0844 0.0123
2023-02-08 16:00:35 469.06 1.25 -19.90 51.36 101.89 0.0856 0.0124
2023-02-08 16:00:36 465.97 1.23 -20.02 51.33 101.93 0.0849 0.0123
2023-02-08 16:00:37 463.62 1.25 -19.83 51.33 101.93 0.0850 0.0124
2023-02-08 16:00:38 466.09 1.24 -19.97 51.33 101.94 0.0851 0.0121
2023-02-08 16:00:39 464.82 1.22 -20.09 51.34 101.94 0.0849 0.0123
2023-02-08 16:00:40 464.48 1.21 -20.25 51.36 101.93 0.0853 0.0119
2023-02-08 16:00:41 464.38 1.22 -20.13 51.37 101.94 0.0846 0.0122
2023-02-08 16:00:42 467.75 1.28 -19.60 51.33 101.92 0.0853 0.0123
2023-02-08 16:00:43 464.98 1.28 -19.60 51.33 101.94 0.0850 0.0130
2023-02-08 16:00:44 463.15 1.19 -20.44 51.33 101.93 0.0848 0.0118
2023-02-08 16:00:45 465.71 1.27 -19.69 51.33 101.93 0.0851 0.0124
2023-02-08 16:00:46 467.76 1.17 -20.62 51.33 101.95 0.0852 0.0114
2023-02-08 16:00:47 467.71 1.24 -19.93 51.34 101.94 0.0855 0.0124
2023-02-08 16:00:48 473.78 1.16 -20.69 51.38 101.93 0.0867 0.0119
2023-02-08 16:00:49 477.17 1.34 -19.06 51.34 101.93 0.0864 0.0132
2023-02-08 16:00:50 474.02 1.19 -20.42 51.33 101.91 0.0861 0.0116
2023-02-08 16:00:51 471.82 1.26 -19.77 51.33 101.90 0.0858 0.0128
2023-02-08 16:00:52 468.85 1.23 -20.07 51.33 101.94 0.0855 0.0124
2023-02-08 16:00:53 471.07 1.19 -20.46 51.36 101.94 0.0859 0.0113
2023-02-08 16:00:54 471.07 1.19 -20.46 51.36 101.94 0.0859 0.0113
2023-02-08 16:00:55 473.81 1.23 -20.05 51.36 101.95 0.0865 0.0127
2023-02-08 16:00:56 474.98 1.26 -19.76 51.37 101.93 0.0859 0.0121
2023-02-08 16:00:57 469.07 1.21 -20.27 51.36 101.93 0.0852 0.0123
2023-02-08 16:00:58 457.95 1.28 -19.57 51.33 101.90 0.0844 0.0132
2023-02-08 16:00:59 464.59 1.21 -20.24 51.32 101.91 0.0846 0.0116
2023-02-08 16:01:00 465.81 1.27 -19.70 51.32 101.93 0.0854 0.0124
2023-02-08 16:01:01 459.91 1.25 -19.87 51.34 101.94 0.0841 0.0125
2023-02-08 16:01:02 464.71 1.22 -20.14 51.36 101.93 0.0850 0.0120
2023-02-08 16:01:03 461.15 1.21 -20.23 51.37 101.94 0.0842 0.0121
2023-02-08 16:01:04 462.94 1.25 -19.90 51.37 101.91 0.0850 0.0122
2023-02-08 16:01:05 462.48 1.23 -20.01 51.34 101.90 0.0845 0.0124
2023-02-08 16:01:06 458.96 1.19 -20.39 51.33 101.93 0.0842 0.0116
